XJWL -1307.039680 797.960880
XJWQ -1705.148510 1147.799020
XJXY -1575.601970 921.635600
XJYN -1696.888400 1025.110330
XJYT -1893.549000 168.762150
XJZS -1835.823050 910.760930
XNIN -102.565170 -63.765540
XZAR -1559.386430 -745.694260
XZBG -2097.440660 -457.581510
XZCD -561.121760 -647.491490
XZCY -550.589930 -925.495100
XZDX -1154.128600 -663.640220
XZGE -2181.646940 -233.406420
XZNQ -1042.554180 -562.243790
XZRK -1391.760870 -773.033230
XZRT -2193.962140 -123.740420
XZYD -1415.859220 -978.470040
XZZB -1852.687560 -646.866080
YANC 401.250770 65.085160
YARE -1867.944080 -661.782060
YNCX -167.822160 -1344.043230
YNDC 4.380270 -1229.986780
YNGM -386.822750 -1503.481810
YNJD -231.480440 -1409.959850
YNLA -333.301370 -1615.509760
YNLC -314.966490 -1470.566170
YNLJ -308.403110 -1156.258830
YNMH -283.807280 -1684.843660
YNMJ -153.959940 -1525.176060
YNML 22.097380 -1419.652070
YNMZ 22.823480 -1534.846710
YNRL -542.137010 -1446.344760
YNSD -401.943700 -1373.789930
YNSM -219.429570 -1598.973630
YNTC -476.804080 -1343.652040
YNTH -42.306090 -1449.777070
YNWS 109.741990 -1530.017780
YNXP -127.775550 -1450.365620
YNYL -378.203950 -1244.596940
YNYM -128.792650 -1274.024640
YNYS -236.714110 -1161.077700
YNZD -336.025390 -1030.564830
ZHXZ -1599.572010 -845.412500
